id,sra_id,output
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963878,SRR2963878,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963879,SRR2963879,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963880,SRR2963880,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963881,SRR2963881,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963882,SRR2963882,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963883,SRR2963883,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963884,SRR2963884,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963885,SRR2963885,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963886,SRR2963886,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963887,SRR2963887,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963888,SRR2963888,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963889,SRR2963889,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963890,SRR2963890,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963891,SRR2963891,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963892,SRR2963892,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963893,SRR2963893,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963894,SRR2963894,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963895,SRR2963895,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963896,SRR2963896,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963897,SRR2963897,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963898,SRR2963898,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963899,SRR2963899,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963900,SRR2963900,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963901,SRR2963901,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963902,SRR2963902,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963903,SRR2963903,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963904,SRR2963904,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963905,SRR2963905,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963906,SRR2963906,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963907,SRR2963907,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963908,SRR2963908,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963909,SRR2963909,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963910,SRR2963910,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963911,SRR2963911,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963912,SRR2963912,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963913,SRR2963913,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963914,SRR2963914,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963915,SRR2963915,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963916,SRR2963916,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963917,SRR2963917,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963918,SRR2963918,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963919,SRR2963919,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963920,SRR2963920,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963921,SRR2963921,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963922,SRR2963922,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963923,SRR2963923,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963924,SRR2963924,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963925,SRR2963925,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963926,SRR2963926,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963927,SRR2963927,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963928,SRR2963928,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963929,SRR2963929,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963930,SRR2963930,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963931,SRR2963931,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963932,SRR2963932,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963933,SRR2963933,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963934,SRR2963934,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963935,SRR2963935,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963936,SRR2963936,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963937,SRR2963937,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963938,SRR2963938,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963939,SRR2963939,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963940,SRR2963940,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963941,SRR2963941,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963942,SRR2963942,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963943,SRR2963943,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963944,SRR2963944,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963945,SRR2963945,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963946,SRR2963946,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963947,SRR2963947,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963948,SRR2963948,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963949,SRR2963949,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963950,SRR2963950,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963951,SRR2963951,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963952,SRR2963952,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963953,SRR2963953,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963954,SRR2963954,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963955,SRR2963955,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963956,SRR2963956,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963957,SRR2963957,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963958,SRR2963958,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38-_bone_marrow_srr2963959,SRR2963959,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38-_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964201,SRR2964201,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964202,SRR2964202,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964203,SRR2964203,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964204,SRR2964204,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964205,SRR2964205,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964206,SRR2964206,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964207,SRR2964207,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964208,SRR2964208,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964209,SRR2964209,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964210,SRR2964210,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964211,SRR2964211,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964212,SRR2964212,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964213,SRR2964213,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964214,SRR2964214,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964215,SRR2964215,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964216,SRR2964216,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964217,SRR2964217,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964218,SRR2964218,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964219,SRR2964219,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964220,SRR2964220,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964221,SRR2964221,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964222,SRR2964222,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964223,SRR2964223,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964224,SRR2964224,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964225,SRR2964225,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964226,SRR2964226,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964227,SRR2964227,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964228,SRR2964228,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964229,SRR2964229,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964230,SRR2964230,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964231,SRR2964231,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964232,SRR2964232,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964233,SRR2964233,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964234,SRR2964234,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964235,SRR2964235,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964236,SRR2964236,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964237,SRR2964237,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964238,SRR2964238,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964239,SRR2964239,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964240,SRR2964240,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964241,SRR2964241,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
homo_sapiens_smartseq2_quartzseq_lin-cd34+cd38+_bone_marrow_srr2964242,SRR2964242,s3://olgabot-maca/sra/homo_sapiens/smartseq2_quartzseq/lin-cd34+cd38+_bone_marrow_prjna304408/
